index,time_s,wavelength_nm,A_main_real,A_main_imag,A_aux_real,A_aux_imag,main_spectrum_db,aux_spectrum_db,param_wl_center_nm,param_FSR_main,param_FSR_aux,param_coupling_ring_bus,param_coupling_ring_ring,param_coupling_ring_drop,param_gamma,param_alpha_int_main,param_alpha_int_aux,param_beta_2,param_intensity_in,param_detuning_main,param_detuning_aux,param_detuning_step,param_nrt,param_n_per_step,param_n_small_time
109,-1.4334637e-12,1401.3436,-0.93924963,1.6460046,-1.3185704,0.22174805,-25.30045790360436,-45.64586676824446,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
110,-1.423679e-12,1400.0374,-1.1855803,1.4172847,-1.2098829,0.13826832,-22.83681119311113,-43.70570988300953,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
111,-1.4138943e-12,1398.7335,-1.470774,1.2499593,-1.0117831,0.14754334,-21.007567595368698,-40.51765478962241,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
112,-1.4041096e-12,1397.432,-1.88889,1.2043643,-0.8176473,0.2434093,-20.29781476091116,-42.31096138043874,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
113,-1.3943249e-12,1396.133,-2.445285,1.1689526,-0.6768348,0.34607464,-20.691316496046184,-39.89970917224262,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
114,-1.3845402e-12,1394.8363,-2.9281585,1.0273459,-0.5844672,0.39148715,-22.898326790647573,-48.254392018221296,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
115,-1.3747555e-12,1393.5422,-3.111474,0.8424048,-0.53253883,0.4108284,-28.288848833026208,-49.95012626805877,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
116,-1.3649707e-12,1392.2504,-2.985613,0.78364223,-0.5249301,0.4796452,-33.15545469523785,-47.21498420065639,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
117,-1.3551858e-12,1390.9609,-2.730803,0.9087713,-0.5878057,0.607553,-29.3879703887431,-52.123689016059686,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
118,-1.3454011e-12,1389.674,-2.5018167,1.0931076,-0.7560525,0.6939525,-26.403975419170827,-44.435732756891866,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
