index,time_s,wavelength_nm,A_main_real,A_main_imag,A_aux_real,A_aux_imag,main_spectrum_db,aux_spectrum_db,param_wl_center_nm,param_FSR_main,param_FSR_aux,param_coupling_ring_bus,param_coupling_ring_ring,param_coupling_ring_drop,param_gamma,param_alpha_int_main,param_alpha_int_aux,param_beta_2,param_intensity_in,param_detuning_main,param_detuning_aux,param_detuning_step,param_nrt,param_n_per_step,param_n_small_time
45,-2.2800586e-11,1552.7352,-1.3932421,1.2765286,4.1002984,-9.458828,-9.094559597526704,-4.665692338797925,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
46,-2.275171e-11,1552.5746,-1.4366274,1.1628507,4.375399,-9.56724,-81.56626668708958,-76.49606000042587,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
47,-2.2702834e-11,1552.414,-1.4829265,1.0455207,4.6456475,-9.667885,-86.07901300823322,-77.94218512269913,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
48,-2.2653959e-11,1552.2533,-1.5349344,0.9268371,4.9074254,-9.7627,-79.9001597516681,-72.13249144625789,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
49,-2.2605083e-11,1552.0927,-1.5898033,0.8063451,5.1599507,-9.851288,-79.99890285676537,-73.69178677174003,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
50,-2.2556207e-11,1551.9323,-1.6498011,0.68627363,5.3976912,-9.938257,-73.44366982450157,-67.71735909235704,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
51,-2.2507331e-11,1551.7717,-1.7136973,0.566213,5.6203384,-10.0197525,-81.81731201309519,-68.84206499650975,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
52,-2.2458455e-11,1551.6112,-1.7817372,0.4470524,5.821784,-10.101942,-79.46219080696318,-67.37551798945184,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
53,-2.240958e-11,1551.4508,-1.8543137,0.33100832,6.0032563,-10.178638,-77.93656888726134,-76.53550342296171,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
54,-2.2360704e-11,1551.2904,-1.9301307,0.2172533,6.1581717,-10.25647,-28.699378922784085,-19.545663342085,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
55,-2.2311828e-11,1551.13,-2.0107758,0.108176924,6.288522,-10.328324,-77.64529897579965,-72.99796500015799,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
56,-2.2262952e-11,1550.9696,-2.0935602,0.0026502663,6.388711,-10.398832,-84.57790996387777,-78.31187401204352,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
57,-2.2214076e-11,1550.8093,-2.180331,-0.096759684,6.4605117,-10.46229,-82.09058485657293,-70.68293146108289,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
58,-2.21652e-11,1550.649,-2.2685761,-0.19183779,6.5009894,-10.520212,-98.590071877676,-83.37391881162888,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
59,-2.2116324e-11,1550.4889,-2.3598063,-0.28044176,6.5111876,-10.570274,-81.3125754747456,-71.49759051078681,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
60,-2.2067449e-11,1550.3286,-2.4512393,-0.36460447,6.49067,-10.610342,-86.96965841733402,-85.20942173771964,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
61,-2.2018573e-11,1550.1685,-2.5439322,-0.442679,6.438627,-10.64042,-75.84254878269104,-76.2541322636256,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
62,-2.1969697e-11,1550.0083,-2.63606,-0.516675,6.3585944,-10.656123,-97.9455836117488,-78.65395768898439,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
63,-2.1920821e-11,1549.8483,-2.7275586,-0.5865379,6.248247,-10.66041,-33.087174575852046,-38.05841887906014,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
64,-2.1871945e-11,1549.6882,-2.8175068,-0.65313226,6.1128445,-10.647056,-78.58239706447714,-77.3126032338409,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
65,-2.182307e-11,1549.5282,-2.905157,-0.71767706,5.9492435,-10.621487,-93.33286525922232,-72.3523514775787,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
66,-2.1774194e-11,1549.3682,-2.9905043,-0.7808053,5.7642283,-10.576063,-90.39411170493814,-77.33756528834203,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
67,-2.1725318e-11,1549.2081,-3.0719633,-0.8445987,5.55491,-10.517182,-72.89674595844686,-79.47382697047257,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
68,-2.1676442e-11,1549.0482,-3.1506615,-0.9082686,5.3273726,-10.43922,-81.98920264823144,-73.06804756421451,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
69,-2.1627566e-11,1548.8882,-3.2246926,-0.9742709,5.0804687,-10.346959,-71.1088459558041,-72.89732874404203,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
70,-2.157869e-11,1548.7284,-3.2956913,-1.0420579,4.818619,-10.236854,-79.79745460676683,-75.862604866861,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
71,-2.1529814e-11,1548.5686,-3.3618855,-1.1136843,4.5426555,-10.110686,-79.4486079001779,-68.06186688394371,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
72,-2.1480939e-11,1548.4087,-3.424761,-1.1875186,4.254153,-9.969694,-62.25041496056815,-52.43029560505313,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
73,-2.1432063e-11,1548.249,-3.482882,-1.2648737,3.9570158,-9.812611,-73.17848128932803,-66.01646166835188,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
74,-2.1383187e-11,1548.0892,-3.5379777,-1.3442702,3.650598,-9.642886,-81.86660657848353,-73.93700813259798,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
75,-2.1334311e-11,1547.9296,-3.5889323,-1.425818,3.341171,-9.456468,-71.42589056146682,-61.45431340461138,1560.0,20000000000.0,21000000000.0,0.3,0.4,0.0,1.229,8.643,4.321,4e-26,60.0,0.0211,0.0761,0.005,2000,5,1024
